Date,Open,High,Low,Close,Adj Close,Volume,symbol,return,SMA_5,SMA_15,Outcome,SMA_ratio,15MA,SD,upperband,lowerband,RC,prev_close,TR,ATR_5,ATR_15,ATR_Ratio,prev_high,prev_low,+DM,-DM,+DM_5,-DM_5,+DM_15,-DM_15,+DI_5,-DI_5,+DI_15,-DI_15,DX_5,DX_15,ADX_5,ADX_15
2019-01-16,54.0,54.618751525878906,53.96699905395508,54.048500061035156,54.048500061035156,26636000,GOOG,0.00354643083291184,53.30329971313476,,B,,,,,,,53.85749816894531,0.7612533569335938,1.2334935092773438,,,54.002498626708984,52.367000579833984,0.6162528991699219,0.0,0.4570543698730469,0.12909162109375,,,37.053650176142185,10.46552901355596,,,56.0,,45.760000000000005,
2019-01-17,53.9734992980957,54.59000015258789,53.67499923706055,54.494998931884766,54.494998931884766,24854000,GOOG,0.00826107792714681,53.498999786376956,,B,,,,,,,54.048500061035156,0.9150009155273438,1.1697949905273437,,,54.618751525878906,53.96699905395508,0.0,0.29199981689453125,0.3656434958984375,0.16167326025390624,,,31.257057763053453,13.820649050738703,,,39.0,,44.408,
2019-01-18,55.0,55.417598724365234,54.54499816894531,54.91299819946289,54.91299819946289,39112000,GOOG,0.007670415189852564,53.909699249267575,,B,,,,,,,54.494998931884766,0.9225997924804688,1.1203559509179688,,,54.59000015258789,53.67499923706055,0.8275985717773438,0.0,0.4580345110742187,0.12933860820312498,,,40.88294534419405,11.544421047360064,,,56.0,,46.7264,
2019-01-22,54.400001525878906,54.57550048828125,53.173500061035156,53.5260009765625,53.5260009765625,32270000,GOOG,-0.025258085851774803,54.167999267578125,,S,,,,,,,54.91299819946289,1.7394981384277344,1.244184388419922,,,55.417598724365234,54.54499816894531,0.0,1.3714981079101562,0.366427608859375,0.3777705081445312,,,29.451230241260895,30.36290373521635,,,2.0,,37.78112,
2019-01-23,53.86750030517578,54.246498107910156,52.98749923706055,53.778499603271484,53.778499603271484,19340000,GOOG,0.004717307889665623,54.15219955444336,53.38843307495117,B,0.9858959287752603,53.38843307495117,1.0075166979749766,55.40346647090113,51.37339967900122,,53.5260009765625,1.2589988708496094,1.2471472849058594,,,54.57550048828125,53.173500061035156,0.0,0.18600082397460938,0.2931420870875,0.33941657131054687,,,23.505009443181184,27.21543601292991,,,7.0,,31.624896,
2019-01-24,53.82400131225586,53.973751068115234,53.03499984741211,53.69499969482422,53.69499969482422,27226000,GOOG,-0.0015526634075559986,54.08149948120117,53.4819330851237,S,0.9889136506600399,53.4819330851237,0.9626242984502318,55.40718168202417,51.55668448822323,0.026820292869249807,53.778499603271484,0.938751220703125,1.1854680720653126,1.2600232442220052,0.9408303199972106,54.246498107910156,52.98749923706055,0.0,0.0,0.23451366967,0.2715332570484375,0.29878997802734375,0.20711644490559897,19.782369107708845,22.905151428951985,23.713052866086613,16.43750985192991,7.0,18.0,26.6999168,
2019-01-25,54.25,54.70000076293945,54.090999603271484,54.54949951171875,54.54949951171875,22382000,GOOG,0.015913955149475356,54.09239959716797,53.73169962565104,B,0.9933317809118637,53.73169962565104,0.6546706265677968,55.04104087878663,52.42235837251545,0.07374560566079635,53.69499969482422,1.0050010681152344,1.149374671275297,1.2430217658148872,0.9246617419621788,53.973751068115234,53.03499984741211,0.7262496948242188,0.0,0.33286087470084375,0.21722660563875001,0.32728729248046873,0.19330868191189238,28.960171388805318,18.899546950841074,26.329972771306153,15.551512228361108,21.0,26.0,25.559933440000002,
2019-01-28,54.00550079345703,54.150001525878906,53.189998626708984,53.50400161743164,53.50400161743164,25686000,GOOG,-0.019166040085528357,53.81060028076172,53.72959976196289,S,0.9984947107377319,53.72959976196289,0.6553950058033168,55.04038977356952,52.41880975035625,-0.0005883564284192566,54.54949951171875,1.3595008850097656,1.1913999140221907,1.2507870404278791,0.9525201936971038,54.70000076293945,54.090999603271484,0.0,0.9010009765625,0.266288699760675,0.35398147982350003,0.30546813964843744,0.2404881682219329,22.350908089432274,29.7113904120113,24.422074244064802,19.22694754973355,14.0,12.0,23.247946752,
2019-01-29,53.63399887084961,53.75749969482422,52.793251037597656,53.03099822998047,53.03099822998047,20436000,GOOG,-0.008840523571176484,53.71159973144531,53.70369974772135,S,0.9998529184801149,53.70369974772135,0.6758812080018891,55.05546216372513,52.35193733171757,-0.007272629375829842,53.50400161743164,0.9642486572265625,1.145969662663065,1.2316844815477914,0.9304084607958906,54.150001525878906,53.189998626708984,0.0,0.3967475891113281,0.21303095980853998,0.36253470168106566,0.28510359700520826,0.25090546294789257,18.589581098812626,31.63562819268603,23.147453854978668,20.370920207794875,26.0,6.0,23.7983574016,
2019-01-30,53.42150115966797,54.54999923706055,53.342498779296875,54.452999114990234,54.452999114990234,25596000,GOOG,0.026814522307178734,53.846499633789065,53.746299743652344,B,0.9981391568473683,53.746299743652344,0.7029264280607204,55.152152599773785,52.3404468875309,0.011874232518469308,53.03099822998047,1.5190010070800781,1.2205759315464677,1.2508389165832772,0.9758058494698308,53.75749969482422,52.793251037597656,0.7924995422363281,0.0,0.3289246762940976,0.29002776134485253,0.3189299933539496,0.2341784320846997,26.94831741253087,23.761550088685414,25.497287390539565,18.721709804518127,6.0,15.0,20.238685921280002,
2019-01-31,55.150001525878906,55.86650085449219,54.77050018310547,55.81850051879883,55.81850051879883,30766000,GOOG,0.02507669781282429,54.271199798583986,53.88533299763997,B,0.9928900263422206,53.88533299763997,0.8832312193144102,55.65179543626879,52.11887055901115,0.03881225212597328,54.452999114990234,1.4135017395019531,1.2591610931375647,1.2616831047778556,0.9980010736208321,54.54999923706055,53.342498779296875,1.3165016174316406,0.0,0.5264400645216062,0.23202220907588203,0.38543476829246237,0.2185665366123864,41.80879375885323,18.4267295376584,30.549253361074836,17.323409958070997,39.0,28.0,23.990948737024002,
2019-02-01,55.619998931884766,56.25,55.24449920654297,55.537498474121094,55.537498474121094,29244000,GOOG,-0.005034209842005644,54.46879959106445,54.020066324869795,S,0.9917616457575049,54.020066324869795,0.9725768165136922,55.965219957897176,52.074912691842414,0.037764053378177564,55.81850051879883,1.0055007934570312,1.208429033201458,1.244604284023134,0.9709343352854766,55.86650085449219,54.77050018310547,0.3834991455078125,0.0,0.49785188071884745,0.1856177672607056,0.3853057267734857,0.20399543417156066,41.19827205739191,15.360253863559828,30.958090994834137,16.390385023595893,46.0,31.0,28.3927589896192,
2019-02-04,55.632999420166016,56.63999938964844,55.45100021362305,56.63999938964844,56.63999938964844,51530000,GOOG,0.019851468752073442,55.09599914550781,54.27209955851237,B,0.9850461086145379,54.27209955851237,1.1277982708767622,56.5276961002659,52.01650301675885,0.07151975409042821,55.537498474121094,1.1889991760253906,1.2045430617662445,1.2408972768232842,0.9707032840380575,56.25,55.24449920654297,0.3899993896484375,0.0,0.4762813825047655,0.14849421380856448,0.3856186376318158,0.1903957385601233,39.54041973446636,12.327846012480832,31.07579046502587,15.343392407753464,52.0,34.0,33.11420719169536,
2019-02-05,56.242000579833984,57.342498779296875,55.86240005493164,57.29949951171875,57.29949951171875,71044000,GOOG,0.01164371696993416,55.94969940185547,54.6097661336263,B,0.9760511087181153,54.6097661336263,1.2279502822727864,57.065666698171874,52.15386556908073,0.0969665363101524,56.63999938964844,1.4800987243652344,1.2596541942860424,1.2568440399927474,1.0022358814649042,56.63999938964844,55.45100021362305,0.7024993896484375,0.0,0.5215249839334999,0.11879537104685159,0.40674402109959057,0.17770268932278172,41.402234541765985,9.430792322664669,32.36233042103917,14.138801925162262,63.0,39.0,39.091365753356285,
2019-02-06,56.97850036621094,57.349998474121094,55.63850021362305,55.76150131225586,55.76150131225586,42112000,GOOG,-0.026841389760277834,56.21139984130859,54.73669967651367,S,0.9737651051395594,54.73669967651367,1.242950737635242,57.222601151784154,52.25079820124319,0.03535261027792069,57.29949951171875,1.7114982604980469,1.3500230075284434,1.2871543213597674,1.0488431613252565,57.342498779296875,55.86240005493164,0.0,0.22389984130859375,0.4172199871467999,0.13981626509920003,0.3796277530262845,0.18078249945516917,30.904657536957536,10.356583874460693,29.493569397742498,14.045130133594864,50.0,35.0,41.273092602685026,
2019-02-07,55.20800018310547,55.242000579833984,54.29999923706055,54.93550109863281,54.93550109863281,40896000,GOOG,-0.01481309136562825,56.03479995727539,54.795833079020184,S,0.9778893316439092,54.795833079020184,1.2288910044642385,57.25361508794866,52.33805107009171,0.01641120542838359,55.76150131225586,1.4615020751953125,1.3723188210618171,1.2987775049488035,1.056623490807929,57.349998474121094,55.63850021362305,0.0,1.3385009765625,0.33377598971743994,0.37955320739186005,0.3543192361578655,0.2579637312623245,24.322044163118328,27.657800910883434,27.28098036867619,19.862041826208962,6.0,16.0,34.21847408214802,
2019-02-08,54.349998474121094,54.945499420166016,54.32749938964844,54.75299835205078,54.75299835205078,21516000,GOOG,-0.003322127639363126,55.877899932861325,54.81303304036458,S,0.9809429686195041,54.81303304036458,1.2261822126783215,57.26539746572122,52.36066861500794,0.004734368753516183,54.93550109863281,0.6180000305175781,1.2214550629529692,1.2533923399867217,0.97451932965053,55.242000579833984,54.29999923706055,0.0,0.0,0.26702079177395194,0.30364256591348804,0.3306979537473411,0.24076614917816955,21.860877233453596,24.85908611156,26.38423286924224,19.20916073100624,6.0,16.0,28.574779265718416,
2019-02-11,54.84749984741211,55.29724884033203,54.643001556396484,54.7504997253418,54.7504997253418,21304000,GOOG,-4.563451836769872e-05,55.5,54.80219980875651,S,0.9874270235811984,54.80219980875651,1.225953752929004,57.25410731461452,52.3502923028985,-0.002959198722510936,54.75299835205078,0.6542472839355469,1.1080135071494848,1.2134493362499768,0.913110645866494,54.945499420166016,54.32749938964844,0.3517494201660156,0.0,0.2839665174523647,0.24291405273079042,0.33210138484191937,0.22471507256629156,25.62843463730935,21.9233837099802,27.368376653304686,18.51870249982972,8.0,19.0,24.459823412574732,
2019-02-12,55.34000015258789,56.26475143432617,55.29249954223633,56.06850051879883,56.06850051879883,32182000,GOOG,0.024072854130443355,55.25380020141601,54.971699778238936,B,0.9948944611565406,54.971699778238936,1.21259335118203,57.396886480602994,52.54651307587488,0.047500270818842116,54.7504997253418,1.514251708984375,1.1892611475164627,1.2335028277656035,0.9641332964519577,55.29724884033203,54.643001556396484,0.9675025939941406,0.0,0.42067373276071984,0.19433124218463232,0.37446146545206743,0.20973406772853878,35.372696202109516,16.34050204956706,30.35756846462816,17.00312824644724,37.0,28.0,26.96785873005979,
2019-02-13,56.2495002746582,56.73649978637695,55.92499923706055,56.007999420166016,56.007999420166016,20996000,GOOG,-0.0010790568335696804,55.30309982299805,55.12033309936523,S,0.9966951812065187,55.12033309936523,1.1923616787916698,57.50505645694857,52.73560974178189,0.04145708477071208,56.06850051879883,0.8115005493164062,1.1137090278764514,1.205369342535657,0.9239566567485565,56.26475143432617,55.29249954223633,0.47174835205078125,0.0,0.4308886566187321,0.15546499374770587,0.3809472578919817,0.1957517965466362,38.6895181625961,13.959211055704243,31.604193374506085,16.23998467845929,47.0,32.0,30.97428698404783,23.666666666666668
2019-02-14,55.90250015258789,56.4114990234375,55.52225112915039,56.083499908447266,56.083499908447266,18952000,GOOG,0.0013480304432025303,55.53269958496094,55.2795664469401,B,0.9954417282085565,55.2795664469401,1.1470445042440516,57.5736554554282,52.985477438452,0.04448273074211939,56.007999420166016,0.8892478942871094,1.068816801158583,1.184294579319087,0.9024923526823045,56.73649978637695,55.92499923706055,0.0,0.40274810791015625,0.3447109252949857,0.20492161658019592,0.3555507740325163,0.20955155063753753,32.251637972131775,19.172754054582942,30.022156669579708,17.6942083749146,25.0,26.0,29.779429587238262,23.822222222222226
2019-02-15,56.50400161743164,56.583499908447266,55.532501220703125,55.682498931884766,55.682498931884766,28996000,GOOG,-0.007150070470229308,55.71859970092773,55.35509974161784,S,0.993476146901376,55.35509974161784,1.1327505400723192,57.62060082176248,53.089598661473204,0.020770115772054343,56.083499908447266,1.0509986877441406,1.0652531784756945,1.1754081865474242,0.9062836133587834,56.4114990234375,55.52225112915039,0.17200088500976562,0.0,0.3101689172379417,0.16393729326415674,0.3433141147643329,0.19558144726170168,29.116920137405504,15.389514584574155,29.20807585769535,16.63944912925877,31.0,27.0,30.02354366979061,24.034074074074077
2019-02-19,55.5,56.09450149536133,55.5,55.928001403808594,55.928001403808594,20928000,GOOG,0.00440897008275698,55.95410003662109,55.5166997273763,B,0.9921828729448151,55.5166997273763,1.0167759523786124,57.550251632133524,53.483147822619074,0.04530501856121383,55.682498931884766,0.5945014953613281,0.9711028418528211,1.1366810738016846,0.8543318475471057,56.583499908447266,55.532501220703125,0.0,0.032501220703125,0.24813513379035337,0.1376500787519504,0.32042650711337733,0.18470943215779656,25.551890396790782,14.174613935772257,28.18965798750352,16.249890705052998,29.0,27.0,29.81883493583249,24.231802469135804
2019-02-20,55.9995002746582,56.170501708984375,55.263999938964844,55.689998626708984,55.689998626708984,21756000,GOOG,-0.004255520868360563,55.87839965820312,55.693966420491535,S,0.9966993822507494,55.693966420491535,0.7489819323459761,57.19193028518349,54.19600255579958,0.05014049302253709,55.928001403808594,0.9065017700195312,0.9581826274861631,1.1213357868828744,0.8545010680072472,56.09450149536133,55.5,0.0,0.23600006103515625,0.1985081070322827,0.15732007520859156,0.2990647399724855,0.1881288074162872,20.71714737232066,16.418589806969067,26.670400023871117,16.777205331085863,12.0,23.0,26.255067948665992,24.149682304526753
2019-02-21,55.54199981689453,55.59700012207031,54.625999450683594,54.8484992980957,54.8484992980957,28302000,GOOG,-0.015110421069568836,55.64649963378906,55.720333099365234,S,1.0013268303678051,55.720333099365234,0.7080164377196273,57.13636597480449,54.30430022392598,0.007263147843707962,55.689998626708984,1.0639991760253906,0.9793459371940086,1.117513346159042,0.8763617370298773,56.170501708984375,55.263999938964844,0.0,0.63800048828125,0.15880648562582617,0.25345615782312325,0.27912709064098645,0.21812025280728473,16.21556587867547,25.880145942027177,24.977517414030213,19.518357749997048,23.0,12.0,25.604054358932796,23.33970348422497
2019-02-22,55.04499816894531,55.5620002746582,54.779998779296875,55.51850128173828,55.51850128173828,20990000,GOOG,0.01221550256099424,55.53349990844727,55.70033315022786,B,1.0030041910208367,55.70033315022786,0.70928138361617,57.1188959174602,54.281770382995525,-0.005374548478949359,54.8484992980957,0.7820014953613281,0.9398770488274725,1.0951458894391946,0.8582208616139421,55.59700012207031,54.625999450683594,0.0,0.0,0.12704518850066093,0.2027649262584986,0.26051861793158737,0.2035789026201324,13.517213624819755,21.573558638489416,23.788485209490627,18.5892039209846,23.0,12.0,25.083243487146238,22.583723251943304
2019-02-25,55.79999923706055,55.926998138427734,55.36349868774414,55.470001220703125,55.470001220703125,28262000,GOOG,-0.0008735837588452755,55.49100036621094,55.69583333333333,S,1.0036912826543152,55.69583333333333,0.7106011075519639,57.11703554843726,54.27463111822941,-0.0012153455822181414,55.51850128173828,0.5634994506835938,0.8646015291986966,1.0597027935221546,0.8158905822310837,55.5620002746582,54.779998779296875,0.36499786376953125,0.0,0.174635723554435,0.16221194100679887,0.2674839009874503,0.19000697577879022,20.198405584163783,18.761468205721908,25.241407555264516,17.930213729762887,4.0,17.0,20.86659478971699,22.211475035147085
2019-02-26,55.287498474121094,55.97549819946289,54.99599838256836,55.756500244140625,55.756500244140625,29426000,GOOG,0.005164936310305457,55.45670013427734,55.63693339029948,B,1.0032499816178342,55.63693339029948,0.661683348933693,56.96030008816687,54.3135666924321,-0.015598502030868322,55.470001220703125,0.9794998168945312,0.8875811867378636,1.0543559284136463,0.8418231100320105,55.926998138427734,55.36349868774414,0.0,0.36750030517578125,0.13970857884354798,0.20326961384059533,0.24965164092162026,0.2018398644052563,15.740371802721551,22.901523475015765,23.678118004916893,19.1434276571991,19.0,11.0,20.493275831773595,21.46404336613728
2019-02-27,55.34749984741211,55.89899826049805,55.04999923706055,55.8025016784668,55.8025016784668,19368000,GOOG,0.0008250416386383908,55.479200744628905,55.53713353474935,B,1.0010442253915501,55.53713353474935,0.48132514567476314,56.49978382609888,54.574483243399825,-0.026125844833004064,55.756500244140625,0.8489990234375,0.8798647540777909,1.0406654680819032,0.8454828002504097,55.97549819946289,54.99599838256836,0.0,0.0,0.11176686307483838,0.16261569107247625,0.23300819819351223,0.18838387344490587,12.702732159328752,18.481896259490245,22.390307484976898,18.102250840716813,19.0,11.0,20.194620665418874,20.76644047506146
2019-02-28,55.564998626708984,56.38249969482422,55.550498962402344,55.99599838256836,55.99599838256836,30850000,GOOG,0.003467527409729554,55.708700561523436,55.55276667277018,B,0.997200906013217,55.55276667277018,0.49280426902275476,56.538375210815694,54.56715813472467,0.004205357904539797,55.8025016784668,0.832000732421875,0.8702919497466077,1.026754485704568,0.8476144607728747,55.89899826049805,55.04999923706055,0.4835014343261719,0.0,0.1861137773251051,0.130092552857981,0.2497077472690229,0.1758249485485788,21.38521186818901,14.948150778122038,24.32010288201188,17.12434189444287,18.0,17.0,19.7556965323351,20.515344443390696
2019-03-01,56.244998931884766,57.14849853515625,56.23749923706055,57.04949951171875,57.04949951171875,29006000,GOOG,0.01881386455426326,56.01490020751953,55.69369990030925,B,0.9942658059548384,55.69369990030925,0.5952937119452621,56.884287324199775,54.50311247641872,0.03848146227501226,55.99599838256836,1.1525001525878906,0.9267335903148644,1.0351375301634562,0.8952758095521143,56.38249969482422,55.550498962402344,0.7659988403320312,0.0,0.3020907899264903,0.1040740422863848,0.2841271534732234,0.16410328531200688,32.59737135716132,11.230200715075505,27.448251579513066,15.85328331068179,49.0,27.0,25.60455722586808,20.947654813831317
2019-03-04,57.3494987487793,57.91400146484375,56.53450012207031,57.38999938964844,57.38999938964844,28920000,GOOG,0.005968498949929346,56.39889984130859,55.86949996948242,B,0.990613294349433,55.86949996948242,0.680869823857641,57.2312396171977,54.50776032176714,0.048161764962025844,57.04949951171875,1.3795013427734375,1.017287140806579,1.0580951176707882,0.961432600734383,57.14849853515625,56.23749923706055,0.7655029296875,0.0,0.39477321787869224,0.08325923382910784,0.31621887188750847,0.15316306629120643,38.80646889586036,8.184437853317785,29.885675361928627,14.475358947725624,65.0,35.0,33.48364578069446,21.884477826242563
2019-03-05,57.50299835205078,58.480499267578125,57.309749603271484,58.10150146484375,58.10150146484375,28864000,GOOG,0.01239766654055141,56.86790008544922,56.092900085449216,B,0.9863719251311285,56.092900085449216,0.8225060568712225,57.73791219919166,54.44788797170677,0.06120495258148129,57.38999938964844,1.1707496643066406,1.0479796455065913,1.065605420779845,0.9834593791195669,57.91400146484375,56.53450012207031,0.566497802734375,0.0,0.4291181348498288,0.06660738706328627,0.33290413394396623,0.142952195205126,40.94718219860024,6.355790148108115,31.240844636501198,13.415115240358752,73.0,40.0,41.38691662455557,23.092179304493058
2019-03-06,58.1245002746582,58.378299713134766,57.77450180053711,57.893001556396484,57.893001556396484,21986000,GOOG,-0.0035885459616465942,57.28600006103515,56.21453348795573,S,0.9812961880400476,56.21453348795573,0.9444982299019934,58.10352994775971,54.32553702815174,0.03254057127826937,58.10150146484375,0.6037979125976562,0.9591432989248043,1.034818253567699,0.9268712603570787,58.480499267578125,57.309749603271484,0.0,0.0,0.34329450787986304,0.053285909650629015,0.31071052501436847,0.1334220488581176,35.79178505075256,5.555573365352425,30.025613091298393,12.89328327927383,73.0,40.0,47.709533299644455,24.219367350860185
2019-03-07,57.7859992980957,57.83774948120117,56.74549865722656,57.165000915527344,57.165000915527344,23332000,GOOG,-0.012574933434051805,57.51980056762695,56.291666920979814,S,0.9786485065224939,56.291666920979814,0.9732333885558123,58.23813369809144,54.34520014386819,0.020657790089619654,57.893001556396484,1.1475028991699219,0.9968152189738279,1.042330563274514,0.9563331001657496,58.378299713134766,57.77450180053711,0.0,1.0290031433105469,0.27463560630389044,0.2484293563826126,0.2899964900134106,0.19312745515494623,27.55130550540894,24.922307731051536,27.821930991103017,18.528426773578463,5.0,20.0,39.167626639715564,23.938076194136173
2019-03-08,56.33649826049805,57.354000091552734,56.165000915527344,57.11600112915039,57.11600112915039,24248000,GOOG,-0.000857164096775942,57.53310089111328,56.36050033569336,S,0.9796186797294453,56.36050033569336,0.9937550717690591,58.348010479231476,54.37299019215524,0.018410071097356928,57.165000915527344,1.1889991760253906,1.0352520103841403,1.052108470791239,0.9839784006354195,57.83774948120117,56.74549865722656,0.0,0.5804977416992188,0.21970848504311236,0.31484303344593384,0.2706633906791832,0.2189521409245644,21.222705470679298,30.412211740512173,25.72580662482744,20.81079536978742,18.0,11.0,34.93410131177245,23.075537781193763
2019-03-11,57.22249984741211,58.80950164794922,57.22249984741211,58.78799819946289,58.78799819946289,34384000,GOOG,0.02927370679420971,57.81270065307617,56.56753362019857,B,0.9784620504004884,56.56753362019857,1.1531263794874655,58.873786379173495,54.26128086122364,0.055771549897159156,57.11600112915039,1.6935005187988281,1.166901712067078,1.0948679406584114,1.0657922008067457,57.354000091552734,56.165000915527344,1.4555015563964844,0.0,0.4668670993137868,0.2518744267567471,0.3496526017270033,0.20435533152959345,40.009119404475555,21.584887926042256,31.935595951118607,18.664838373722226,30.0,26.0,33.94728104941796,23.27050192911418
2019-03-12,58.91299819946289,60.0,58.91299819946289,59.65999984741211,59.65999984741211,40262000,GOOG,0.014832987593668134,58.12440032958985,56.8163335164388,B,0.9774953925419659,56.8163335164388,1.3846513574619372,59.58563623136268,54.04703080151493,0.06672862161939097,58.78799819946289,1.2120018005371094,1.1759217297610842,1.1026768646503247,1.0664245958710548,58.80950164794922,57.22249984741211,1.1904983520507812,0.0,0.6115933498611856,0.20149954140539766,0.4057089850819218,0.1907316427609539,52.00969880754266,17.135455218293906,36.793098512189985,17.297147412396082,50.0,36.0,37.15782483953437,24.1191351338399
2019-03-13,60.032249450683594,60.04650115966797,59.59700012207031,59.66600036621094,59.66600036621094,28718000,GOOG,0.00010057859225898191,58.479000091552734,57.081400299072264,B,0.9761008261035169,57.081400299072264,1.5268945193741945,60.135189337820655,54.02761126032387,0.07139525655500845,59.65999984741211,0.44950103759765625,1.0306375913283987,1.05913180951348,0.9730966269456393,60.0,58.91299819946289,0.04650115966796875,0.0,0.49857491182254227,0.16119963312431812,0.3817617967209916,0.17801619991022363,48.37538587932973,15.640767858714174,36.04478623830179,16.807747469316087,51.0,36.0,39.926259871627494,24.911192791583908
2019-03-14,59.72549819946289,59.89400100708008,59.2239990234375,59.27750015258789,59.27750015258789,23456000,GOOG,-0.0065112494760593,58.90149993896485,57.37666702270508,S,0.9741121547356207,57.37666702270508,1.492097453282883,60.36086192927085,54.39247211613931,0.0807497180628598,59.66600036621094,0.6700019836425781,0.9585104697912346,1.0331898211220867,0.9277196215021289,60.04650115966797,59.59700012207031,0.0,0.3730010986328125,0.39885992945803384,0.20355992622601699,0.3563110102729255,0.1910151931583962,41.61247498370115,21.237110354188697,34.48650025277612,18.487908925675036,32.0,30.0,38.34100789730199,25.250446605478313
2019-03-15,59.66899871826172,59.82849884033203,59.13050079345703,59.222999572753906,59.222999572753906,49236000,GOOG,-0.0009194142751245415,59.322899627685544,57.623633575439456,S,0.9713556474327655,57.623633575439456,1.4689705854594315,60.56157474635832,54.685692404520594,0.06672547358972292,59.27750015258789,0.697998046875,0.9064079852079876,1.0108437028389476,0.8966846038238622,59.89400100708008,59.2239990234375,0.0,0.09349822998046875,0.31908794356642706,0.18154758697690734,0.33255694292139715,0.18451406227986772,35.20356713243297,20.029345497794658,32.89894787764055,18.253471012547365,27.0,29.0,36.0728063178416,25.50041683177976
2019-03-18,59.165000915527344,59.5,58.87105178833008,59.2130012512207,59.2130012512207,25852000,GOOG,-0.0001688249768727612,59.40790023803711,57.87316691080729,S,0.9741661745141571,57.87316691080729,1.3929464696099765,60.65905985002725,55.08727397158734,0.06747791505583334,59.222999572753906,0.6289482116699219,0.8509160305003745,0.9853840034276793,0.8635374915164493,59.82849884033203,59.13050079345703,0.0,0.2594490051269531,0.25527035485314165,0.1971278706069165,0.31038648005997066,0.18950972513634007,29.99947652919783,23.166547995458142,31.499037835025195,19.23206835884553,13.0,24.0,31.458245054273277,25.40038904299444
