2005-01-19 10:00:00,5.0401,5.0513,4.997,5.0082,67847962
2005-01-19 11:00:00,5.0082,5.0237,4.9679,4.9751,50384873
2005-01-19 12:00:00,4.9768,4.996,4.9557,4.9915,43970760
2005-01-19 13:00:00,4.9931,5.001,4.9701,4.9893,20452456
2005-01-19 14:00:00,4.9913,5.0075,4.9602,4.9689,49808076
2005-01-19 15:00:00,4.9674,4.9724,4.8994,4.9128,108692241
2005-01-19 16:00:00,4.9131,4.9151,4.7821,4.8057,12765434
2005-01-19 17:00:00,4.8057,4.9141,4.726,4.7758,8760554
2005-01-19 18:00:00,4.7741,4.9141,4.7696,4.802,2666559
2005-01-20 08:00:00,4.792,4.8008,4.7325,4.7821,4520561
2005-01-20 09:00:00,4.7821,4.8568,4.7452,4.8227,83896650
2005-01-20 10:00:00,4.8227,4.8852,4.8107,4.8361,74619489
2005-01-20 11:00:00,4.8361,4.8879,4.8361,4.8653,36121610
2005-01-20 12:00:00,4.8655,4.8752,4.8401,4.8458,31748476
2005-01-20 13:00:00,4.8458,4.863,4.8309,4.8468,32596529
2005-01-20 14:00:00,4.8481,4.867,4.8174,4.8187,44717467
2005-01-20 15:00:00,4.8182,4.8558,4.8052,4.8306,48036742
2005-01-20 16:00:00,4.8314,4.8381,4.8173,4.8299,1527103
2005-01-20 17:00:00,4.8334,4.8386,4.8299,4.8384,260011
2005-01-20 18:00:00,4.8419,4.8419,4.8419,4.8419,9034
2005-01-21 08:00:00,4.8488,4.8792,4.8488,4.8598,1161376
2005-01-21 09:00:00,4.863,4.8668,4.8224,4.8411,39767660
2005-01-21 10:00:00,4.8419,4.8473,4.8032,4.8045,46586967
2005-01-21 11:00:00,4.8045,4.8057,4.7589,4.7828,61666396
2005-01-21 12:00:00,4.7831,4.7923,4.746,4.7617,31306710
2005-01-21 13:00:00,4.7617,4.7641,4.7228,4.738,49866656
2005-01-21 14:00:00,4.7377,4.747,4.7116,4.7235,40203974
2005-01-21 15:00:00,4.7238,4.7343,4.6854,4.6907,86278705
2005-01-21 16:00:00,4.6879,4.6986,4.6742,4.6772,9202685
2005-01-21 17:00:00,4.6762,4.7173,4.6702,4.7093,1535413
2005-01-21 18:00:00,4.7136,4.7168,4.7136,4.7148,105594
2005-01-24 08:00:00,4.6949,4.7295,4.6899,4.6974,583378
2005-01-24 09:00:00,4.6949,4.7156,4.6027,4.6127,74665340
2005-01-24 10:00:00,4.614,4.615,4.4912,4.5357,158389948
2005-01-24 11:00:00,4.5345,4.5534,4.4959,4.5166,77118054
2005-01-24 12:00:00,4.5168,4.5415,4.5046,4.53,56230821
